at,dvc,DD,E,NegE,AC,current_ratio,debt_to_equity,roe,asset_turnover,tic,cik,fyear,mrk_eq,E_1,csho,sentiment
239.939,11.038,1,19.535,0,9.44,1.126822756,0.866169413,0.134935017,2.881778285,CVGW,1133470,2013,399828950,41.086,15.72,Uncertainty
283.464,12.971,1,41.086,0,6.123,1.218293613,0.577639752,0.000539861,2.76052691,CVGW,1133470,2014,533160800,27.999,17.295,Uncertainty
284.945,13.907,1,27.999,0,-13.431,1.193791003,0.529766411,0.146021571,3.006980294,CVGW,1133470,2015,902699190,38.022,17.384,Negative
327.933,15.696,1,38.022,0,-28.813,1.234239672,0.519333766,0.176158265,2.853262709,CVGW,1133470,2016,1168145000,38.87,17.44,Uncertainty
364.117,16.657,1,38.87,0,-24.434,1.031514974,0.491537018,0.152669567,2.953899433,CVGW,1133470,2017,1210584600,33.172,17.533,Uncertainty
367.736,17.568,1,33.172,0,12.958,1.298828618,0.38789775,0.121833944,2.960705506,CVGW,1133470,2018,1689163200,34.719,17.567,Uncertainty
970.26,118.263,1,129.407,0,-18.353,1.801834494,1.659434213,0.316075398,1.171535465,SPH,1005210,2010,1651924900,119.849,35.318,NoSentiment
956.459,120.636,1,119.849,0,-10.995,1.965640139,1.67004729,0.320938646,1.244749644,SPH,1005210,2011,1850607440,28.625,35.429,Negative
2884.448,121.094,1,28.625,0,-92.297,1.333307057,1.6420577,0.001723849,0.368686834,SPH,1005210,2012,1466859610,98.517,57.013,Uncertainty
2727.987,201.257,1,98.517,0,-128.436,1.254080908,1.416016459,0.06978672,0.624491979,SPH,1005210,2013,2778685450,118.381,60.231,Uncertainty
2609.363,211.02,1,118.381,0,-108.635,1.326631154,1.554560024,0.092524081,0.742808494,SPH,1005210,2014,2774076000,122.266,60.317,Uncertainty
2485.73,213.118,1,122.266,0,-202.525,1.29982505,1.767087452,0.093899724,0.570045419,SPH,1005210,2015,2412101920,14.563,60.531,Negative
2295.969,215.522,1,14.563,0,-135.441,0.718342485,2.24183635,0.020388828,0.45562941,SPH,1005210,2016,2029918400,39.562,60.789,Negative
2171.283,216.576,1,39.562,0,-106.504,0.663096698,2.926498512,0.068709289,0.54708944,SPH,1005210,2017,1453045620,81.357,61.105,Uncertainty
2101.199,147.185,1,81.357,0,-117.994,0.720276847,3.254955207,0.154982342,0.639831353,SPH,1005210,2018,1442403450,68.632,61.405,Uncertainty
80.875,0,0,-6.057,1,-3.6,6.782927575,0.506501006,-0.110405335,0.384840804,IMMR,1058811,2010,142155640,-1.665,28.229,Negative
74.679,0,0,-1.665,1,-4.471,6.285516064,0.446678677,-0.031072625,0.410222419,IMMR,1058811,2011,243343840,-5.717,27.858,Negative
63.442,0,0,-5.717,1,0.148,5.956387891,0.42115992,-0.124638785,0.507061568,IMMR,1058811,2012,158281820,40.155,27.296,Negative
110.575,0,0,40.155,0,-2.609,5.031942265,0.370690831,0.497762517,0.429301379,IMMR,1058811,2013,369648500,3.779,28.637,Negative
97.521,0,0,3.779,0,6.988,5.612846808,0.273070245,0.053822957,0.542826673,IMMR,1058811,2014,360548400,2.858,27.715,Negative
105.415,0,0,2.858,0,-12.802,4.539611459,0.217052474,0.032996594,0.60136603,IMMR,1058811,2015,354962720,-40.58,28.329,Negative
103.767,0,0,-40.58,1,-6.457,4.472933118,0.875081316,-0.711619082,0.550136363,IMMR,1058811,2016,211546140,-43.671,28.918,Negative
51.975,0,0,-43.671,1,-1.707,2.517277487,4.382106244,-4.689965828,0.673650794,IMMR,1058811,2017,264836360,54.271,29.264,Negative
145.995,0,0,54.271,0,12.25,8.8514174,0.464930765,0.545283965,0.76015617,IMMR,1058811,2018,470518560,-20.044,30.829,Negative
275.096,0,0,44.697,0,-49.383,1.083656226,1.157598764,0.276123325,1.401783377,LOPE,1434588,2010,1070797860,51.328,45.811,Negative
317.847,0,0,51.328,0,-25.979,0.949870376,0.946482703,0.309541744,1.342598798,LOPE,1434588,2011,638397780,69.447,44.298,Negative
494.923,0,0,69.447,0,-24.85,1.402332266,1.114522407,0.29670724,1.033003114,LOPE,1434588,2012,942530340,85.065,44.716,Negative
616.1,0,0,85.065,0,-64.139,1.592188283,0.786604958,0.257249655,0.971165395,LOPE,1434588,2013,1466174930,111.466,46.045,Negative
755.713,0,0,111.466,0,-38.615,1.494284068,0.586858926,0.23405819,0.914441064,LOPE,1434588,2014,2143856920,132.369,46.744,Negative
898.43,0,0,132.369,0,-42.528,1.17403227,0.472230279,0.215339262,0.866177665,LOPE,1434588,2015,1995471200,152.037,46.877,Negative
1092.493,0,0,152.037,0,-59.066,1.014436008,0.412062516,0.191956427,0.799404664,LOPE,1434588,2016,1871689120,203.319,47.559,Negative
1303.573,0,0,203.319,0,-75.427,1.574157516,0.322147855,0.20621613,0.747279976,LOPE,1434588,2017,3755603770,247.381,48.125,Negative
1324.017,0,0,247.381,0,161.997,3.843438734,0.090985723,0.188704323,0.638587722,LOPE,1434588,2018,5382280640,263.141,48.201,Negative
2744.321,6.297,1,196.837,0,-471.106,0.547043838,1.2521645,0.161536972,0.341635326,SM,893538,2010,2525582080,215.416,63.31,Negative
3798.98,6.382,1,215.416,0,-453.759,0.915775842,1.596811899,0.147248691,0.36395085,SM,893538,2011,4675311960,-54.249,64.064,Uncertainty
4199.529,6.511,1,-54.249,1,-789.332,0.628873632,1.968985469,-0.03835299,0.364831389,SM,893538,2012,3150652050,170.935,66.195,Negative
4705.165,6.663,1,170.935,0,-935.947,1.013095907,1.928244652,0.10638086,0.481470894,SM,893538,2013,3975234480,655.351,67.056,Negative
6516.7,6.723,1,655.351,0,-609.029,0.949510616,1.849883345,0.291277434,0.385311738,SM,893538,2014,5639577800,-421.832,67.463,Negative
5621.643,6.772,1,-421.832,1,-743.469,1.715524337,2.034787284,-0.241691729,0.269304543,SM,893538,2015,3111439680,-768.366,68.076,Negative
6393.511,7.751,1,-768.366,1,-1286.279,0.541081769,1.560340599,-0.303445591,0.184620938,SM,893538,2016,1838133000,-160.808,111.258,Negative
6176.776,11.144,1,-160.808,1,-691.618,0.981944236,1.579451835,-0.067168823,0.204055319,SM,893538,2017,1839094740,535.147,111.687,Negative
6352.862,11.191,1,535.147,0,-507.594,0.921062457,1.175397781,0.174092788,0.258175764,SM,893538,2018,2869239030,-187.001,112.242,Negative
203.802,0,0,47.651,0,-9.027,1.393030682,0.403923784,0.314474464,2.53993582,USNA,896264,2010,559530010,50.752,31.97,Negative
244.496,0,0,50.752,0,-5.315,1.776651702,0.405876603,0.291829107,2.380157549,USNA,896264,2011,492628720,66.433,29.88,Uncertainty
267.355,0,0,66.433,0,-16.655,1.870941788,0.44070765,0.35799043,2.426459202,USNA,896264,2012,610960960,83.524,27.642,Negative
368.47,0,0,83.524,0,-9.208,2.389095764,0.414352723,0.303329469,1.949073195,USNA,896264,2013,975971920,76.636,27.772,Uncertainty
350.584,0,0,76.636,0,-25.756,1.756377352,0.523192159,0.332962583,2.254726399,USNA,896264,2014,1087943220,94.672,25.266,Negative
423.237,0,0,94.672,0,-9.937,1.858764801,0.506975204,0.337088573,2.17017652,USNA,896264,2015,1729978940,100.041,24.976,Negative
470.642,0,0,100.041,0,-19.309,2.006346983,0.44685155,0.307546874,2.137682145,USNA,896264,2016,1334039960,76.873,24.485,NoSentiment
519.269,0,0,76.873,0,-21.104,2.409348151,0.429666033,0.172173123,2.016806318,USNA,896264,2017,1571924300,127.668,24.024,Negative
554.463,0,0,127.668,0,-8.365,2.638681517,0.417534629,0.322703032,2.144864491,USNA,896264,2018,2787608100,100.526,23.567,Negative
1.268,0,0,-1.056,1,-0.512,1.3673938,2.19395466,-2.911838791,1.366719243,OMTK,1404804,2010,8003000,-0.442,15.66,NoSentiment
1.147,0,0,-0.442,1,0.042,1.613180516,1.554565702,-0.9844098,1.348735833,OMTK,1404804,2011,31320000,-0.958,17.138,Negative
6.034,0,0,-0.958,1,0.451,6.283289817,0.145406226,-0.260250569,0.314882333,OMTK,1404804,2012,59052500,-3.523,19.75,Negative
4.478,0,0,-3.523,1,1,8.627722772,0.127107979,-0.886735464,0.23514962,OMTK,1404804,2013,47400000,-1.829,19.76,Negative
3.105,0,0,-1.829,1,0.057,5.598880597,0.208641495,-0.711950175,0.478582931,OMTK,1404804,2014,56316000,-1.007,19.98,Negative
2.361,0,0,-1.007,1,-0.388,3.998251748,0.319731694,-0.562884293,0.759847522,OMTK,1404804,2015,18981950,-0.901,19.981,Negative
2.027,0,0,-0.901,1,-0.42,2.655495979,0.582357533,-0.703356753,0.645288604,OMTK,1404804,2016,6995348.1,-1.036,20.281,Negative
1.628,0,0,-1.036,1,-0.778,1.396177237,2.412997904,-2.171907757,0.65970516,OMTK,1404804,2017,2839340,-0.435,20.281,Negative
1.448,0,0,-0.435,1,-0.31,1.046563193,14.24210526,-4.926315789,0.888121547,OMTK,1404804,2018,3346365,-0.72,20.42,Negative
1794.321,0,0,272.958,0,-55.005,3.809884184,0.2711725,0.193374933,1.267388611,URBN,912615,2010,5817137280,176.451,164.413,Uncertainty
1483.708,0,0,176.451,0,-116.62,2.557083258,0.391496322,0.173737747,1.667309875,URBN,912615,2011,4495273500,237.314,144.633,Uncertainty
1797.211,0,0,237.314,0,-104.476,3.486416595,0.326758394,0.175192752,1.555145723,URBN,912615,2012,3995280310,282.36,146.016,NoSentiment
2221.214,0,0,282.36,0,-134.226,2.998463068,0.311092747,0.166665683,1.389604063,URBN,912615,2013,5909725700,232.428,147.31,Uncertainty
1888.741,0,0,232.428,0,-74.12,2.287321196,0.42227793,0.17502517,1.759413811,URBN,912615,2014,4664248860,224.489,130.503,Uncertainty
1833.301,0,0,224.489,0,-156.661,2.534272289,0.612080086,0.197400343,1.879197142,URBN,912615,2015,4484585000,218.12,117.321,Uncertainty
1902.637,0,0,218.12,0,-137.693,2.497384736,0.448983462,0.166112754,1.863620859,URBN,912615,2016,3221267500,108.263,116.234,Uncertainty
1952.78,0,0,108.263,0,-112.449,2.717154247,0.501095777,0.083221424,1.851726257,URBN,912615,2017,2146746600,298.003,108.249,Uncertainty
2160.515,0,0,298.003,0,-114.083,3.110758217,0.45088839,0.200123162,1.828556154,URBN,912615,2018,4848153750,182.007,105.642,Uncertainty
20.531,0,0,-14.558,1,-5.221,3.441721037,0.389012922,-0.984913064,0.004334908,VCEL,887359,2010,42101440,-19.668,1.4128,Uncertainty
7.739,0,0,-19.668,1,-15.586,0.298742138,-1.596638655,1.516305605,0.002325882,VCEL,887359,2011,106218750,-29.474,1.93175,NoSentiment
15.178,0,0,-29.474,1,14.063,2.472168228,0.595500894,-3.098286555,0.001383581,VCEL,887359,2012,83325400,-15.214,2.1892,Uncertainty
9.215,0,0,-15.214,1,-0.114,1.592933659,1.366461222,-4.011813046,0.002061856,VCEL,887359,2013,18320396.8,-15.711,4.723,Uncertainty
47.579,0,0,-15.711,1,3.216,3.507481613,0.33495132,-0.558906877,0.605224994,VCEL,887359,2014,28572900,-15.94,23.786,Negative
34.309,0,0,-15.94,1,-0.264,2.258259002,0.550338906,-0.738364211,1.4913871,VCEL,887359,2015,84916020,-16.828,22.539,Negative
48.598,0,0,-16.828,1,7.131,3.479576753,0.966893314,-0.791889267,1.11903782,VCEL,887359,2016,53851500,-16.426,31.595,Negative
54.577,0,0,-16.426,1,-0.379,3.858365164,1.42133984,-0.766903283,1.17126262,VCEL,887359,2017,108131100,-7.299,35.861,Negative
118.689,0,0,-7.299,1,2.737,7.624594375,0.16098835,-0.079594252,0.765504807,VCEL,887359,2018,402569400,7.835,43.578,Negative
8.037,0,0,-5.101,1,0.205,2.931952663,0.507031689,-1.51903244,0.459499813,CASI,1962738,2010,40931723.6,-4.568,1.143800126,NoSentiment
3.236,0,0,-4.568,1,0.315,4.555397727,0.278041074,-1.800157978,0.599814586,CASI,1962738,2011,26209220,-14.545,1.215800134,NoSentiment
8.978,0,0,-14.545,1,-1.326,11.98923284,0.090224651,-1.766241651,0.074515482,CASI,1962738,2012,41405520,-5.738,2.250300248,NoSentiment
15.508,0,0,-5.738,1,-0.419,27.22968198,0.037879802,-0.384018204,0,CASI,1962738,2013,54586460,-6.52,2.704000297,NoSentiment
11.31,0,0,-6.52,1,-0.329,11.99347116,-27.80094787,62.09004739,0.002122016,CASI,1962738,2014,48672000,-7.206,3.244600357,NoSentiment
5.826,0,0,-7.206,1,-0.116,5.288698955,-1.957121735,1.183834401,0.008238929,CASI,1962738,2015,58078340,-9.453,3.244600357,NoSentiment
27.713,0,0,-9.453,1,-0.411,20.85790274,0.333381447,-0.454821016,0,CASI,1962738,2016,49822110,-10.77,6.019700662,NoSentiment
45.101,0,0,-10.77,1,-3.898,8.655077045,0.170238713,-0.279449922,0,CASI,1962738,2017,63206850,-26.785,6.982200768,NoSentiment
113.41,0,0,-26.785,1,8.142,23.89390811,0.036067311,-0.25097294,0,CASI,1962738,2018,708973350,-38.657,9.528701048,NoSentiment
109.447,0,0,-33.853,1,-1.421,3.142081806,0.670870036,-0.516816024,0.569965371,BCRX,882796,2010,260276400,-56.79,44.959,Negative
82.208,0,0,-56.79,1,-21.696,2.009886307,4.552343644,-3.846278536,0.238942682,BCRX,882796,2011,172274360,-35.822,45.662,Uncertainty
57.439,0,0,-35.822,1,4.003,2.437180678,-127.5176211,86.0814978,0.457755184,BCRX,882796,2012,195204900,-25.113,50.893,Negative
48.866,0,0,-25.113,1,-0.492,2.760946513,-44.39786856,26.73889876,0.354663774,BCRX,882796,2013,82377850,-45.189,59.092,Negative
136.874,0,0,-45.189,1,-0.102,1.548754485,0.809664838,-0.597461493,0.099419904,BCRX,882796,2014,893456250,-43.019,71.955,Negative
124.555,0,0,-43.019,1,-10.552,1.023846834,1.609902774,-0.901412287,0.38743527,BCRX,882796,2015,1082738530,-55.144,73.355,Negative
89.847,0,0,-55.144,1,5.829,1.232284768,55.93726236,-34.94550063,0.293309738,BCRX,882796,2016,209288120,-64.282,73.782,Negative
178.259,0,0,-64.282,1,-17.285,1.675543856,1.128033713,-0.785297313,0.141288799,BCRX,882796,2017,447146320,-90.252,98.411,Negative
146.841,0,0,-90.252,1,3.749,1.645897203,1.982451508,-2.056504519,0.140648729,BCRX,882796,2018,566244330,-108.897,110.063,Negative
20111,319,1,442,0,-763,0.985496183,5.288617886,0.138211382,0.436825618,CNP,1130310,2010,5492733960,418,425,Litigious
21703,337,1,418,0,-1028,0.901272657,4.140454761,0.321411653,0.389347095,CNP,1130310,2011,8231702850,533,426,NoSentiment
22871,346,1,533,0,-1230,0.803916084,4.317600558,0.096954197,0.325827467,CNP,1130310,2012,8832270330,321,428,NoSentiment
21870,355,1,321,0,-1277,0.880423981,4.051975052,0.071841072,0.370644719,CNP,1130310,2013,10066169700,611,429,NoSentiment
23200,408,1,611,0,-827,0.940431655,4.10114336,0.134344767,0.397672414,CNP,1130310,2014,10975763920,1154,430,NoSentiment
21334,426,1,1154,0,-320,1.089987839,5.164114418,-0.199942213,0.346207931,CNP,1130310,2015,8186839210,549,430,NoSentiment
21829,443,1,549,0,-1569,0.949025974,5.308959538,0.124855491,0.344862339,CNP,1130310,2016,10334856000,1792,430.683,NoSentiment
22736,581,1,1792,0,-885,1.106223526,3.849829352,0.38225256,0.422853624,CNP,1130310,2017,11799821700,461,431.045,NoSentiment
27009,523,1,461,0,-1537,2.127498486,2.351824274,0.0456689,0.3920545,CNP,1130310,2018,11956116830,1042,501.198,NoSentiment
2529.5,40.6,1,159,0,60.4,2.228089395,0.886700977,0.108599985,0.999288397,CSL,790051,2010,2198871800,193.8,61.025,Negative
3137.9,43.5,1,193.8,0,60.7,1.978973105,1.09179388,0.120191987,1.027598075,CSL,790051,2011,3013417530,298.8,61.665,Negative
3457.3,48,1,298.8,0,-166.7,2.56119847,0.933504838,0.151110117,1.049778729,CSL,790051,2012,3293761460,235.2,63.127,Uncertainty
3493,53.7,1,235.2,0,-331.4,4.078108395,0.758723126,0.105583807,0.842542227,CSL,790051,2013,3962230590,255.1,63.659,Uncertainty
3758.7,61.2,1,255.1,0,-19.6,4.108873024,0.70462585,0.113968254,0.85242238,CSL,790051,2014,5551129320,330.3,64.691,Negative
3954.1,72.3,1,330.3,0,-165,2.177752104,0.684459402,0.136193235,0.896082547,CSL,790051,2015,6516210080,410.7,64.052,Negative
3965.8,84.5,1,410.7,0,-120,2.639143135,0.607604686,0.101422838,0.926773917,CSL,790051,2016,6783704880,421.7,64.257,Uncertainty
5299.8,92.1,1,421.7,0,-10.2,2.497115093,1.096191117,0.144563541,0.771708366,CSL,790051,2017,6162744600,392.9,61.84,Uncertainty
5249.2,93.5,1,392.9,0,-139.9,3.453156481,1.020944021,0.235004235,0.853368132,CSL,790051,2018,6601169570,499.5,57.958,Uncertainty
112.552,0,0,-54.936,1,-7.379,6.760833385,0.733329227,-0.846028275,0.008191769,FOLD,1178879,2010,61911360,-44.412,34.509,Negative
69.795,0,0,-44.412,1,3.843,3.461154965,1.358576642,-1.50081103,0.307099362,FOLD,1178879,2011,205025040,-48.785,34.654,Negative
110.088,0,0,-48.785,1,2.211,11.31851131,0.590407397,-0.704781855,0.167238936,FOLD,1178879,2012,255068000,-57.145,49.632,Uncertainty
127.563,0,0,-57.145,1,-2.253,8.438772584,1.788201351,-1.303425062,0.002845653,FOLD,1178879,2013,115642560,-68.889,61.975,Uncertainty
209.967,0,0,-68.889,1,-11.106,7.658013376,0.718533615,-0.564144118,0.005829487,FOLD,1178879,2014,214898940,-123.674,95.556,Uncertainty
908.384,0,0,-123.674,1,-59.438,2.942308737,1.611544587,-0.379830609,0,FOLD,1178879,2015,1603987400,-173.411,125.027,Uncertainty
1036.845,0,0,-173.411,1,-33.157,3.064771672,1.878917454,-0.555439246,0.004781814,FOLD,1178879,2016,693693000,-52.897,142.692,Negative
627.024,0,0,-52.897,1,61.04,5.596302113,0.777027065,-0.804880261,0.058897267,FOLD,1178879,2017,1439174190,-345.695,166.99,Negative
789.951,0,0,-345.695,1,-7.067,6.398792453,1.303655165,-1.017739245,0.115507164,FOLD,1178879,2018,2943917020,-312.467,189.384,Negative
15590.631,1351.03,1,1634.454,0,-1587.552,1.669744571,0.232521162,0.129160618,0.445575872,CHT,1132924,2010,1.9093E+11,1554.939,775.7448038,NoSentiment
14632.309,1415.758,1,1554.939,0,-292.111,1.797216059,0.18731619,0.126173132,0.491043553,CHT,1132924,2011,2.6802E+11,1373.632,775.745,NoSentiment
15127.263,1458.244,1,1373.632,0,-889.037,1.778581766,0.18798352,0.107874913,0.500927299,CHT,1132924,2012,2.43817E+11,1391.619,775.745,NoSentiment
14782.836,1203.922,1,1391.619,0,-1193.678,0.994380067,0.214330524,0.114264488,0.516996536,CHT,1132924,2013,2.49092E+11,1222.031,775.7,NoSentiment
14136.387,586.252,1,1222.031,0,-1051.76,1.178481219,0.208912303,0.104505367,0.507283863,CHT,1132924,2014,2.48704E+11,1305.456,775.745,NoSentiment
13815.831,1148.925,1,1305.456,0,-910.384,1.302100538,0.211257202,0.114451091,0.511665133,CHT,1132924,2015,2.47618E+11,1236.649,775.745,NoSentiment
13800.386,1313.307,1,1236.649,0,-1038.783,1.357946236,0.204560618,0.107939229,0.514369743,CHT,1132924,2016,2.81595E+11,1311.835,775.745,NoSentiment
15220.078,1293.405,1,1311.835,0,-983.446,1.322446128,0.207569023,0.104057879,0.504328362,CHT,1132924,2017,2.73217E+11,1161.45,775.745,NoSentiment
15265.014,1215.426,1,1161.45,0,-780.277,1.493611339,0.208748496,0.091836929,0.461154703,CHT,1132924,2018,2.78647E+11,1096.348,775.745,NoSentiment
2164,42,1,221.1,0,-62.7,1.433347147,1.830608241,0.266971877,1.450970425,SMG,825542,2010,2969785520,179.1,66.8,NoSentiment
2052.2,68.3,1,179.1,0,-85.1,2.118011097,2.665952126,0.299928546,1.381785401,SMG,825542,2011,3333405460,123.2,60.8,Negative
2074.4,75.4,1,123.2,0,-22.6,2.306273063,2.446419671,0.176939691,1.362369842,SMG,825542,2012,2512061920,174.9,61.3,Negative
1937.2,87.8,1,174.9,0,-168.3,1.728128678,1.726530612,0.226741731,1.45390254,SMG,825542,2013,2980920240,227.4,62,Negative
2058.3,233,1,227.4,0,-5.3,1.716541215,2.628878702,0.29354725,1.380411019,SMG,825542,2014,3484608240,251.3,60.7,Negative
2527.2,112.5,1,251.3,0,-63,1.547219051,2.991786448,0.252408782,1.196976891,SMG,825542,2015,3627026970,235.4,61.4,Negative
2808.8,117.7,1,235.4,0,62,1.672062047,2.825139589,0.429388533,1.009719453,SMG,825542,2016,4280309660,216.1,60.3,Negative
2747,121.9,1,216.1,0,-253.8,1.619283747,3.15142814,0.329907813,0.961812887,SMG,825542,2017,5329311120,292.1,58.1,Negative
3054.5,122,1,292.1,0,-60.2,1.445568794,7.494160178,0.177141268,0.871959404,SMG,825542,2018,4604236560,190.3,55.3,Negative
569.085,0,0,13.27,0,-46.351,1.262404032,1.166440792,-0.104696934,0.776051029,ARC,1305168,2010,398952270,-67.643,45.736,Negative
441.357,0,0,-67.643,1,-37.605,1.637383266,2.220056178,-0.970977274,0.957800601,ARC,1305168,2011,326499670,-11.941,46.235,Negative
415.839,0,0,-11.941,1,-43.603,1.639422396,2.751806707,-0.288423541,0.976623164,ARC,1305168,2012,232612350,3.56,46.262,Negative
409.922,0,0,3.56,0,-37.794,1.369314892,3.134820807,-0.154560768,0.993347515,ARC,1305168,2013,185000000,13.651,46.32,Negative
414.068,0,0,13.651,0,-32.381,1.226100467,2.769806442,0.066233908,1.023397123,ARC,1305168,2014,273568240,97.411,46.723,Negative
476.124,0,0,97.411,0,-27.816,1.574538931,1.276645596,0.464008722,0.900322185,ARC,1305168,2015,357700440,26.27,47.029,Negative
399.577,0,0,26.27,0,-28.767,1.670911047,1.547981457,-0.305220602,1.016877848,ARC,1305168,2016,180783860,-3.644,45.988,NoSentiment
339.425,0,0,-3.644,1,-34.434,1.528492083,1.466554273,-0.156317446,1.16249245,ARC,1305168,2017,193140480,8.873,45.266,Negative
339.716,0,0,8.873,0,-38.078,1.425262508,1.306255176,0.060236792,1.179761919,ARC,1305168,2018,80113740,4.064,45.818,Negative
24.035,0,0,-10.284,1,-0.535,2.358606355,4.206889081,-4.123483536,0.04888704,AWH,926617,2010,125544810,-17.694,10.658,Negative
23.111,0,0,-17.694,1,-0.124,1.994858836,1.231006854,-1.717347234,0.083207131,AWH,926617,2011,60159810,-9.814,14.901,Negative
8.634,0,0,-9.814,1,2.309,2.656240225,0.850010714,-1.531176345,0.242529534,AWH,926617,2012,33608250,-8.819,15.2,Negative
30.64,0,0,-8.819,1,-0.148,8.501686341,0.144735859,-0.329485168,0.083746736,AWH,926617,2013,61978710,-18.332,35.826,Negative
24.174,0,0,-18.332,1,-1.565,4.811140476,0.255466113,-0.99761101,0.104285596,AWH,926617,2014,92446560,-19.193,43.116,Negative
20.96,0,0,-19.193,1,0.211,5.779170397,0.194574262,-1.089422091,0.103864504,AWH,926617,2015,89250120,-14.968,52.113,Negative
8.019,0,0,-14.968,1,0.396,2.385005857,1.131578947,-3.978734716,0.329467515,AWH,926617,2016,57849870,-10.211,52.328,Uncertainty
7.497,0,0,-10.211,1,-0.956,2.416634726,1.200469621,-3.081009686,0.416299853,AWH,926617,2017,103203760,-11.371,60.036,Uncertainty
